,Country,Time,Actual_Net_Migration,Predicted_Net_Migration
13667,Belgium,2033,23.999,24.00000011083921
13668,Belgium,2034,23.999,23.999010309812896
13669,Belgium,2035,23.999,23.983029132170476
13670,Belgium,2036,23.999,24.010052517214458
13671,Belgium,2037,23.999,23.997495605798058
13672,Belgium,2038,23.999,24.00064466904546
13673,Belgium,2039,23.999,23.99908930983445
13674,Belgium,2040,23.999,23.992115174188015
13675,Belgium,2041,23.999,24.001121940628252
13676,Belgium,2042,23.999,23.999118126115956
13677,Belgium,2043,23.999,24.003574764239293
13678,Belgium,2044,23.999,23.998126259866854
13679,Belgium,2045,23.999,23.991124475726036
13680,Belgium,2046,23.999,24.010127741285817
13681,Belgium,2047,23.999,23.985672202571255
13682,Belgium,2048,23.999,24.004104875624716
13683,Belgium,2049,23.999,24.010557870494527
13684,Belgium,2050,23.999,23.99309347306438
13685,Belize,2021,0.577,0.5842291534147732
13686,Belize,2022,0.6,0.5888092076685787
13687,Belize,2023,0.6,0.6041567611230865
13688,Belize,2024,0.6,0.5965970903497754
13689,Belize,2025,0.6,0.6019241436031135
13690,Belize,2026,0.6,0.5968229457622802
13691,Belize,2027,0.6,0.6027323647291736
13692,Belize,2028,0.6,0.5860918057783481
13693,Belize,2029,0.6,0.5975918323056356
13694,Belize,2030,0.6,0.6000947474031726
13695,Belize,2031,0.6,0.5974809840797591
13696,Belize,2032,0.6,0.6060033084255665
13697,Belize,2033,0.6,0.5883961571597568
13698,Belize,2034,0.6,0.6023628754956631
13699,Belize,2035,0.6,0.6003329901205169
13700,Belize,2036,0.6,0.5998721670024597
13701,Belize,2037,0.6,0.593292989653556
13702,Belize,2038,0.6,0.612840066174746
13703,Belize,2039,0.6,0.5862717305326759
13704,Belize,2040,0.6,0.6017041243657936
13705,Belize,2041,0.6,0.6002584096233793
13706,Belize,2042,0.6,0.5922481301043165
13707,Belize,2043,0.6,0.600237884984633
13708,Belize,2044,0.6,0.5992349144731699
13709,Belize,2045,0.6,0.6012403963974556
13710,Belize,2046,0.6,0.5962468034199527
13711,Belize,2047,0.6,0.5922562259028503
13712,Belize,2048,0.6,0.6072680713548573
13713,Belize,2049,0.6,0.5932895627662427
13714,Belize,2050,0.6,0.6018776199552017
13715,Benin,2021,1.732,1.7295894565973993
13716,Benin,2022,-0.2,-0.2024647987082024
13717,Benin,2023,-0.2,-0.20536721882707554
13718,Benin,2024,-0.2,-0.19767362708059127
13719,Benin,2025,-0.2,-0.1955829057106321
13720,Benin,2026,-0.2,-0.20318289066198675
13721,Benin,2027,-0.2,-0.20421452506200713
13722,Benin,2028,-0.2,-0.19924840680671826
13723,Benin,2029,-0.2,-0.2012662687052461
13724,Benin,2030,-0.2,-0.1983063390984927
13725,Benin,2031,-0.2,-0.20135208228489185
13726,Benin,2032,-0.2,-0.20339440190527763
13727,Benin,2033,-0.2,-0.19741790071778353
13728,Benin,2034,-0.2,-0.20645231181699167
13729,Benin,2035,-0.2,-0.2004868300995004
13730,Benin,2036,-0.2,-0.20051560965499632
13731,Benin,2037,-0.2,-0.20210899625081072
13732,Benin,2038,-0.2,-0.20257751110288355
13733,Benin,2039,-0.2,-0.19559943936197793
13734,Benin,2040,-0.2,-0.20606225592775554
13735,Benin,2041,-0.2,-0.202656971347596
13736,Benin,2042,-0.2,-0.19568479474436556
13737,Benin,2043,-0.2,-0.2087096117478713
13738,Benin,2044,-0.2,-0.200735763142809
13739,Benin,2045,-0.2,-0.20476664119802707
13740,Benin,2046,-0.2,-0.19380548510639498
13741,Benin,2047,-0.2,-0.2048383124950884
13742,Benin,2048,-0.2,-0.20785888631024052
13743,Benin,2049,-0.2,-0.19489791678814744
13744,Benin,2050,-0.2,-0.19992611166967666
13745,Bermuda,2021,0.291,0.292376113375251
13746,Bermuda,2022,0.0,0.0012998273809463404
13747,Bermuda,2023,0.0,-0.0006730023245988884
13748,Bermuda,2024,0.0,0.0023702652545520356
13749,Bermuda,2025,0.0,-0.011624564916678813
13750,Bermuda,2026,0.0,-0.0011899889339957934
13751,Bermuda,2027,0.0,-0.007589144924359338
13752,Bermuda,2028,0.0,-0.0005086229962447467
13753,Bermuda,2029,0.0,0.010583609941581328
13754,Bermuda,2030,0.0,-0.004369481926186074
13755,Bermuda,2031,0.0,-0.003370174501776811
13756,Bermuda,2032,0.0,-0.002357802372141081
13757,Bermuda,2033,0.0,-0.008334075926621325
13758,Bermuda,2034,0.0,0.003705306018423067
13759,Bermuda,2035,0.0,0.0007753390977568789
13760,Bermuda,2036,0.0,0.003314844283488959
13761,Bermuda,2037,0.0,-0.007025904352011857
13762,Bermuda,2038,0.0,0.0020675588143113446
13763,Bermuda,2039,0.0,-0.00684511135569494
13764,Bermuda,2040,0.0,0.0022229955907333634
13765,Bermuda,2041,0.0,0.0003149492873929169
13766,Bermuda,2042,0.0,-0.0026010697374664535
13767,Bermuda,2043,0.0,0.001438844403977936
13768,Bermuda,2044,0.0,-0.006529435024967077
13769,Bermuda,2045,0.0,-0.0009360023004880216
13770,Bermuda,2046,0.0,0.004532697524482786
13771,Bermuda,2047,0.0,0.0025451029443256737
13772,Bermuda,2048,0.0,0.0015322529125152348
13773,Bermuda,2049,0.0,-0.004047277275723647
13774,Bermuda,2050,0.0,-0.000529887995286353
13775,Bhutan,2021,0.291,0.28742828438860435
13776,Bhutan,2022,0.3,0.30294350191846564
13777,Bhutan,2023,0.3,0.2914565570594673
13778,Bhutan,2024,0.3,0.30341627962536527
13779,Bhutan,2025,0.3,0.2939340100426059
13780,Bhutan,2026,0.3,0.2993287420123281
13781,Bhutan,2027,0.3,0.2992986622710422
13782,Bhutan,2028,0.3,0.3042647192134332
13783,Bhutan,2029,0.3,0.28979622378548325
13784,Bhutan,2030,0.3,0.31319256967851955
13785,Bhutan,2031,0.3,0.2921683066267993
13786,Bhutan,2032,0.3,0.2921485912132083
13787,Bhutan,2033,0.3,0.30414672468653514
13788,Bhutan,2034,0.3,0.29381629776492435
13789,Bhutan,2035,0.3,0.288246188726969
13790,Bhutan,2036,0.3,0.3033510025803104
13791,Bhutan,2037,0.3,0.3033353485523082
13792,Bhutan,2038,0.3,0.2957530485856255
13793,Bhutan,2039,0.3,0.29372628665105743
13794,Bhutan,2040,0.3,0.30569600114264917
13795,Bhutan,2041,0.3,0.2896683842802641
13796,Bhutan,2042,0.3,0.2982138442360156
13797,Bhutan,2043,0.3,0.29961578677937667
13798,Bhutan,2044,0.3,0.2985720530022311
13799,Bhutan,2045,0.3,0.30053251222838334
13800,Bhutan,2046,0.3,0.2924984026870519
13801,Bhutan,2047,0.3,0.29803443589242185
13802,Bhutan,2048,0.3,0.3024537987966785
13803,Bhutan,2049,0.3,0.29543906829901795
13804,Bhutan,2050,0.3,0.2934219604340969
13805,Bolivia,2021,-4.666,-4.675212510375421
13806,Bolivia,2022,-3.0,-2.996319061722231
13807,Bolivia,2023,-3.0,-3.0032605867217153
13808,Bolivia,2024,-3.0,-2.9942797426811265
13809,Bolivia,2025,-3.0,-3.002302903550745
13810,Bolivia,2026,-3.0,-3.008322608616842
13811,Bolivia,2027,-3.0,-2.997793264319764
13812,Bolivia,2028,-3.0,-3.000381451110403
13813,Bolivia,2029,-3.0,-3.002408527130983
13814,Bolivia,2030,-3.0,-3.0029899659170822
13815,Bolivia,2031,-3.0,-2.9994509232754276
13816,Bolivia,2032,-3.0,-3.006471932282792
13817,Bolivia,2033,-3.0,-2.993502803259503
13818,Bolivia,2034,-3.0,-3.0020958415169603
13819,Bolivia,2035,-3.0,-3.004561714437141
13820,Bolivia,2036,-3.0,-2.995591475175119
13821,Bolivia,2037,-3.0,-3.0076193971685656
13822,Bolivia,2038,-3.0,-3.0006504309502464
13823,Bolivia,2039,-3.0,-3.002117176803007
13824,Bolivia,2040,-3.0,-3.001709093330766
13825,Bolivia,2041,-3.0,-2.998739191349318
13826,Bolivia,2042,-3.0,-2.9977720717024305
13827,Bolivia,2043,-3.0,-3.0048038685227487
13828,Bolivia,2044,-3.0,-3.006833480103124
13829,Bolivia,2045,-3.0,-2.999419303103671
13830,Bolivia,2046,-3.0,-3.0018939772817523
13831,Bolivia,2047,-3.0,-3.0049258353434274
13832,Bolivia,2048,-3.0,-2.996956482064554
13833,Bolivia,2049,-3.0,-3.0029767671459164
13834,Bolivia,2050,-3.0,-2.999997481298172
13835,Bosnia and Herzegovina,2021,-25.865,-25.85598576648499
13836,Bosnia and Herzegovina,2022,-0.5,-0.50349567255233
13837,Bosnia and Herzegovina,2023,-0.5,-0.5014980076887245
13838,Bosnia and Herzegovina,2024,-0.5,-0.4914171072643785
13839,Bosnia and Herzegovina,2025,-0.5,-0.5054050874586484
13840,Bosnia and Herzegovina,2026,-0.5,-0.49740249926762903
13841,Bosnia and Herzegovina,2027,-0.5,-0.5034024019974396
13842,Bosnia and Herzegovina,2028,-0.5,-0.5053956684093709
13843,Bosnia and Herzegovina,2029,-0.5,-0.504949940913243
13844,Bosnia and Herzegovina,2030,-0.5,-0.49138094133130583
13845,Bosnia and Herzegovina,2031,-0.5,-0.5063702122225351
13846,Bosnia and Herzegovina,2032,-0.5,-0.4963596735790142
13847,Bosnia and Herzegovina,2033,-0.5,-0.5013455608450399
13848,Bosnia and Herzegovina,2034,-0.5,-0.4953447606450202
13849,Bosnia and Herzegovina,2035,-0.5,-0.49931850199394334
13850,Bosnia and Herzegovina,2036,-0.5,-0.4962874960758178
13851,Bosnia and Herzegovina,2037,-0.5,-0.509258239614906
13852,Bosnia and Herzegovina,2038,-0.5,-0.49522724326925593
13853,Bosnia and Herzegovina,2039,-0.5,-0.49919684724543223
13854,Bosnia and Herzegovina,2040,-0.5,-0.5011629283360669
13855,Bosnia and Herzegovina,2041,-0.5,-0.5046868724844491
13856,Bosnia and Herzegovina,2042,-0.5,-0.49608770904011046
13857,Bosnia and Herzegovina,2043,-0.5,-0.5040582686488205
13858,Bosnia and Herzegovina,2044,-0.5,-0.4975953247379623
13859,Bosnia and Herzegovina,2045,-0.5,-0.49401360046840936
13860,Bosnia and Herzegovina,2046,-0.5,-0.5039975085749725
13861,Bosnia and Herzegovina,2047,-0.5,-0.5034275852976251
13862,Bosnia and Herzegovina,2048,-0.5,-0.4939781645803609
13863,Bosnia and Herzegovina,2049,-0.5,-0.5069654168989384
13864,Bosnia and Herzegovina,2050,-0.5,-0.4989515020680303
13865,Botswana,2021,1.816,1.7970709068660018
13866,Botswana,2022,3.0,3.001768336099578
13867,Botswana,2023,3.0,3.0016950210217774
13868,Botswana,2024,3.0,3.004632882289046
13869,Botswana,2025,3.0,2.997574989192928
13870,Botswana,2026,3.0,2.997528543308184
13871,Botswana,2027,3.0,2.994925718530558
13872,Botswana,2028,3.0,2.9964570584041033
13873,Botswana,2029,3.0,2.9998721589356645
13874,Botswana,2030,3.0,2.9954196921759433
13875,Botswana,2031,3.0,3.0128511550845527
13876,Botswana,2032,3.0,2.994411775518606
13877,Botswana,2033,3.0,2.988847348054517
13878,Botswana,2034,3.0,3.0064088700473834
13879,Botswana,2035,3.0,2.9894176118168407
13880,Botswana,2036,3.0,3.004416977051205
13881,Botswana,2037,3.0,3.0004262264367805
13882,Botswana,2038,3.0,2.992429320053519
13883,Botswana,2039,3.0,3.0004376214712316
13884,Botswana,2040,3.0,3.004441264413849
13885,Botswana,2041,3.0,2.9888817333656945
13886,Botswana,2042,3.0,3.0014322085375857
13887,Botswana,2043,3.0,3.007861169959377
13888,Botswana,2044,3.0,2.9874117971446066
13889,Botswana,2045,3.0,2.9983972040948026
13890,Botswana,2046,3.0,2.998376607218497
13891,Botswana,2047,3.0,2.9987902236817834
13892,Botswana,2048,3.0,2.9963271939494915
13893,Botswana,2049,3.0,3.0062982178841406
13894,Botswana,2050,3.0,2.9872676285308732
13895,Brazil,2021,20.376,20.380983534753344
13896,Brazil,2022,6.425,6.411855898559499
13897,Brazil,2023,6.0,6.009346529044304
13898,Brazil,2024,6.0,5.992292902311541
13899,Brazil,2025,6.0,5.99580295572932
13900,Brazil,2026,6.0,5.999207382226283
13901,Brazil,2027,6.0,5.993398259887163
13902,Brazil,2028,5.888,5.8947910272624595
13903,Brazil,2029,5.136,5.129302046664581
13904,Brazil,2030,4.0,3.999697818841976
13905,Brazil,2031,2.864,2.8576448336194686
13906,Brazil,2032,2.112,2.113599242407888
13907,Brazil,2033,2.0,1.991556354654671
13908,Brazil,2034,2.0,2.000515080223745
13909,Brazil,2035,2.0,1.9984730508474464
13910,Brazil,2036,2.0,1.9968704594300513
13911,Brazil,2037,2.0,2.002390917525567
13912,Brazil,2038,2.0,1.9953451707549792
13913,Brazil,2039,2.0,1.9877375959732433
13914,Brazil,2040,2.0,2.0002599617667984
13915,Brazil,2041,2.0,1.9952157140400628
13916,Brazil,2042,2.0,1.9981739903935578
13917,Brazil,2043,2.0,2.001133035461924
13918,Brazil,2044,2.0,2.007538912110611
13919,Brazil,2045,2.0,1.998069753978892
13920,Brazil,2046,2.0,1.9850444123733775
13921,Brazil,2047,2.0,1.99902108741849
13922,Brazil,2048,2.0,1.9974369120841196
13923,Brazil,2049,2.0,1.991975998507124
13924,Brazil,2050,2.0,1.9985186547663583
13925,British Virgin Islands,2021,0.128,0.12113476876665902
13926,British Virgin Islands,2022,0.2,0.20432253285126123
13927,British Virgin Islands,2023,0.2,0.19421128072487603
13928,British Virgin Islands,2024,0.2,0.19864143439829535
13929,British Virgin Islands,2025,0.2,0.19759222024665413
13930,British Virgin Islands,2026,0.2,0.19498795693515597
13931,British Virgin Islands,2027,0.2,0.1995269897460059
13932,British Virgin Islands,2028,0.2,0.19359889141590073
13933,British Virgin Islands,2029,0.2,0.20164739928945175
13934,British Virgin Islands,2030,0.2,0.19270589587297096
13935,British Virgin Islands,2031,0.2,0.19874429368375168
13936,British Virgin Islands,2032,0.2,0.20321456091326467
13937,British Virgin Islands,2033,0.2,0.19449922825422727
13938,British Virgin Islands,2034,0.2,0.19252739857155501
13939,British Virgin Islands,2035,0.2,0.19956573193408914
13940,British Virgin Islands,2036,0.2,0.20663111925325084
13941,British Virgin Islands,2037,0.2,0.19369319449164044
13942,British Virgin Islands,2038,0.2,0.19569291819663637
13943,British Virgin Islands,2039,0.2,0.1976770015657333
13944,British Virgin Islands,2040,0.2,0.19665348593778872
13945,British Virgin Islands,2041,0.2,0.20420180856118778
13946,British Virgin Islands,2042,0.2,0.1930831422933833
13947,British Virgin Islands,2043,0.2,0.19262938626272627
13948,British Virgin Islands,2044,0.2,0.20659867605032406
13949,British Virgin Islands,2045,0.2,0.19415982611946792
13950,British Virgin Islands,2046,0.2,0.19717097695985966
13951,British Virgin Islands,2047,0.2,0.2016296978045091
13952,British Virgin Islands,2048,0.2,0.19267879836983257
13953,British Virgin Islands,2049,0.2,0.19971504323979275
13954,British Virgin Islands,2050,0.2,0.2007415272560026
13955,Brunei Darussalam,2021,-0.192,-0.1954308150927112
13956,Brunei Darussalam,2022,0.0,0.0034962699377201825
13957,Brunei Darussalam,2023,0.0,-0.0005378920936183126
13958,Brunei Darussalam,2024,0.0,-0.00556432751206766
13959,Brunei Darussalam,2025,0.0,0.006412091988623983
13960,Brunei Darussalam,2026,0.0,-0.008587568250607983
13961,Brunei Darussalam,2027,0.0,0.001443054242885565
13962,Brunei Darussalam,2028,0.0,-0.007522692524590244
13963,Brunei Darussalam,2029,0.0,0.0015200991513252132
13964,Brunei Darussalam,2030,0.0,-0.00488690497892804
13965,Brunei Darussalam,2031,0.0,-0.008428843474313219
13966,Brunei Darussalam,2032,0.0,0.003607765749606917
13967,Brunei Darussalam,2033,0.0,0.0007118889975170767
13968,Brunei Darussalam,2034,0.0,0.0002883660521335457
13969,Brunei Darussalam,2035,0.0,0.002742727237412
13970,Brunei Darussalam,2036,0.0,-0.005686673976728181
13971,Brunei Darussalam,2037,0.0,-0.003690185577162157
13972,Brunei Darussalam,2038,0.0,0.002311471756913007
13973,Brunei Darussalam,2039,0.0,0.0013061917021817485
13974,Brunei Darussalam,2040,0.0,-0.01069583641682003
13975,Brunei Darussalam,2041,0.0,0.01030688398036269
13976,Brunei Darussalam,2042,0.0,-0.011690223538153584
13977,Brunei Darussalam,2043,0.0,-0.0006776200429996701
13978,Brunei Darussalam,2044,0.0,-0.0016727752782879426
13979,Brunei Darussalam,2045,0.0,0.00634121496232164
13980,Brunei Darussalam,2046,0.0,-0.006646314993520558
13981,Brunei Darussalam,2047,0.0,-0.004611506386781802
13982,Brunei Darussalam,2048,0.0,0.00042425510739974026
13983,Brunei Darussalam,2049,0.0,-0.004539837374697292
13984,Brunei Darussalam,2050,0.0,0.004499796098767699
13985,Bulgaria,2021,-8.716,-8.710639809127054
13986,Bulgaria,2022,-4.8,-4.801565570041665
13987,Bulgaria,2023,-4.8,-4.801564168207486
13988,Bulgaria,2024,-4.8,-4.797844584812226
13989,Bulgaria,2025,-4.8,-4.797816465063015
13990,Bulgaria,2026,-4.8,-4.8107817124700345
13991,Bulgaria,2027,-4.8,-4.792748696468552
13992,Bulgaria,2028,-4.8,-4.804722982913659
13993,Bulgaria,2029,-4.8,-4.794253464789503
13994,Bulgaria,2030,-4.8,-4.796660798737781
13995,Bulgaria,2031,-4.8,-4.810634325224275
13996,Bulgaria,2032,-4.8,-4.799636540954734
13997,Bulgaria,2033,-4.8,-4.796615777698365
13998,Bulgaria,2034,-4.8,-4.805613810826468
13999,Bulgaria,2035,-4.8,-4.8035983785545
14000,Bulgaria,2036,-4.8,-4.802020529506666
14001,Bulgaria,2037,-4.8,-4.795558418872608
14002,Bulgaria,2038,-4.8,-4.796553016394471
14003,Bulgaria,2039,-4.8,-4.800561135029596
14004,Bulgaria,2040,-4.8,-4.805120568650684
14005,Bulgaria,2041,-4.8,-4.806554364119832
14006,Bulgaria,2042,-4.8,-4.795550048287459
14007,Bulgaria,2043,-4.8,-4.800987803096622
14008,Bulgaria,2044,-4.8,-4.79556000971712
14009,Bulgaria,2045,-4.8,-4.803552918196358
14010,Bulgaria,2046,-4.8,-4.7949705200080075
14011,Bulgaria,2047,-4.8,-4.8105319430666365
14012,Bulgaria,2048,-4.8,-4.79350965241905
14013,Bulgaria,2049,-4.8,-4.804480704837079
14014,Bulgaria,2050,-4.8,-4.7979066475364025
14015,Burkina Faso,2021,-13.097,-13.096942320290148
14016,Burkina Faso,2022,-24.998,-25.001035612169524
14017,Burkina Faso,2023,-24.998,-25.000989964038688
14018,Burkina Faso,2024,-24.998,-25.005962218573238
14019,Burkina Faso,2025,-24.998,-24.99495394814882
14020,Burkina Faso,2026,-24.998,-24.994966636285604
14021,Burkina Faso,2027,-24.998,-25.00097689849661
14022,Burkina Faso,2028,-24.998,-25.004973922390256
14023,Burkina Faso,2029,-24.998,-24.99295616118255
14024,Burkina Faso,2030,-24.998,-25.00394969225742
14025,Burkina Faso,2031,-24.998,-25.00795254243054
14026,Burkina Faso,2032,-24.998,-24.997960151159855
14027,Burkina Faso,2033,-24.998,-24.993528048816643
14028,Burkina Faso,2034,-24.998,-25.00998370955956
14029,Burkina Faso,2035,-24.998,-24.99257070937197
14030,Burkina Faso,2036,-24.998,-25.000038207451205
14031,Burkina Faso,2037,-24.998,-24.996068834188385
14032,Burkina Faso,2038,-24.998,-25.002660797525007
14033,Burkina Faso,2039,-24.998,-25.003138127101682
14034,Burkina Faso,2040,-24.998,-25.003170473822745
14035,Burkina Faso,2041,-24.998,-25.005205492029578
14036,Burkina Faso,2042,-24.998,-25.00125327670994
14037,Burkina Faso,2043,-24.998,-24.994290429438486
14038,Burkina Faso,2044,-24.998,-25.00633003104857
14039,Burkina Faso,2045,-24.998,-24.987805034505705
14040,Burkina Faso,2046,-24.998,-25.008403277237864
14041,Burkina Faso,2047,-24.998,-24.99599141697088
14042,Burkina Faso,2048,-24.998,-25.003906338000714
14043,Burkina Faso,2049,-24.998,-24.998509728526987
14044,Burkina Faso,2050,-24.998,-25.010537819740325
14045,Burundi,2021,-14.415,-14.42296045724971
14046,Burundi,2022,2.0,2.004110259232456
14047,Burundi,2023,2.0,1.9942034376688633
14048,Burundi,2024,2.0,2.006782387464077
14049,Burundi,2025,2.0,1.9983079555640926
14050,Burundi,2026,2.0,1.9872977283995545
14051,Burundi,2027,2.0,2.0043122207337
14052,Burundi,2028,2.0,2.0023145929251305
14053,Burundi,2029,2.0,1.990872124957999
14054,Burundi,2030,2.0,2.0033241493713616
14055,Burundi,2031,2.0,1.9973290108857384
14056,Burundi,2032,2.0,1.9983293829086803
14057,Burundi,2033,2.0,1.9897791479661735
14058,Burundi,2034,2.0,2.0047751778946252
14059,Burundi,2035,2.0,1.994334363795041
14060,Burundi,2036,2.0,2.0083138560914198
14061,Burundi,2037,2.0,1.9953023771431335
14062,Burundi,2038,2.0,1.998844854291425
14063,Burundi,2039,2.0,1.9902461734663255
14064,Burundi,2040,2.0,2.0012149065817537
14065,Burundi,2041,2.0,2.0027359274743506
14066,Burundi,2042,2.0,1.9981273244460909
14067,Burundi,2043,2.0,1.991084215154154
14068,Burundi,2044,2.0,2.006596915793266
14069,Burundi,2045,2.0,1.9929934811353336
14070,Burundi,2046,2.0,2.005934541840411
14071,Burundi,2047,2.0,1.9953227496988775
14072,Burundi,2048,2.0,1.9978280597908158
14073,Burundi,2049,2.0,1.9907790007878625
14074,Burundi,2050,2.0,2.00471972631729
14075,Cabo Verde,2021,-1.274,-1.274419788951637
14076,Cabo Verde,2022,-1.256,-1.2573059067221393
14077,Cabo Verde,2023,-1.227,-1.2289144303081747
14078,Cabo Verde,2024,-1.174,-1.1658318024370147
14079,Cabo Verde,2025,-1.105,-1.1227527349473094
14080,Cabo Verde,2026,-1.031,-1.021680946494609
14081,Cabo Verde,2027,-0.962,-0.9666151563211209
14082,Cabo Verde,2028,-0.906,-0.9055643599361586
14083,Cabo Verde,2029,-0.856,-0.8599633293479689
14084,Cabo Verde,2030,-0.808,-0.8074944693749172
